169,".Other Europe, Not Specified",NA
254,".Other Asia, Not Specified",NA
344,".Caribbean, Not Specified",NA
399,".Americas, Not Specified",NA
462,.Africa,NA
463,".Eastern Africa, Not Specified",NA
464,".Northern Africa, Not Specified",NA
467,".Western Africa, Not Specified",NA
468,".Other Africa, Not Specified",NA
554,".Other US Island Areas, Oceania, Not Specified, or at Sea",NA
100,.Albania,1
102,.Austria,1
103,.Belgium,1
104,.Bulgaria,1
105,.Czechoslovakia,1
106,.Denmark,1
108,.Finland,1
109,.France,1
110,.Germany,1
116,.Greece,1
117,.Hungary,1
118,.Iceland,1
120,.Italy,1
126,.Netherlands,1
127,.Norway,1
128,.Poland,1
129,.Portugal,1
130,.Azores Islands,1
132,.Romania,1
134,.Spain,1
136,.Sweden,1
137,.Switzerland,1
140,.Scotland,1
147,.Yugoslavia,1
148,.Czech Republic,1
149,.Slovakia,1
150,.Bosnia and Herzegovina,1
151,.Croatia,1
152,.Macedonia,1
154,Serbia,1
156,.Latvia,1
157,.Lithuania,1
158,.Armenia,1
159,.Azerbaijan,1
160,.Belarus,1
161,.Georgia,1
162,.Moldova,1
163,.Russia,1
164,.Ukraine,1
165,.USSR,1
168,Montenegro,1
200,.Afghanistan,1
202,.Bangladesh,1
203,Bhutan,1
205,.Myanmar,1
206,.Cambodia,1
207,.China,1
208,Cyprus,1
210,.India,1
211,.Indonesia,1
212,.Iran,1
213,.Iraq,1
214,.Israel,1
215,.Japan,1
216,.Jordan,1
217,.Korea,1
218,.Kazakhstan,1
222,.Kuwait,1
223,.Laos,1
224,.Lebanon,1
226,.Malaysia,1
229,.Nepal,1
231,.Pakistan,1
233,.Philippines,1
235,.Saudi Arabia,1
238,.Sri Lanka,1
239,.Syria,1
240,.Taiwan,1
242,.Thailand,1
243,.Turkey,1
245,United Arab Emirates,1
246,.Uzbekistan,1
247,.Vietnam,1
248,.Yemen,1
249,.Asia,1
253,".South Central Asia, Not Specified",1
303,.Mexico,1
311,.Costa Rica,1
312,.El Salvador,1
313,.Guatemala,1
314,.Honduras,1
315,.Nicaragua,1
316,.Panama,1
327,.Cuba,1
329,.Dominican Republic,1
332,.Haiti,1
339,.St. Lucia,1
343,.West Indies,1
360,.Argentina,1
361,.Bolivia,1
362,.Brazil,1
363,.Chile,1
364,.Colombia,1
365,.Ecuador,1
369,.Paraguay,1
370,.Peru,1
372,.Uruguay,1
373,.Venezuela,1
374,.South America,1
400,.Algeria,1
407,.Cameroon,1
408,.Cape Verde,1
412,Congo,1
414,.Egypt,1
416,.Ethiopia,1
417,.Eritrea,1
420,Gambia,1
423,.Guinea,1
429,.Liberia,1
430,Libya,1
436,.Morocco,1
444,.Senegal,1
447,.Sierra Leone,1
448,.Somalia,1
449,.South Africa,1
451,.Sudan,1
453,.Tanzania,1
454,Togo,1
459,Democratic Republic of Congo (Zaire),1
460,Zambia,1
508,.Fiji,1
511,Marshall Islands,1
512,.Micronesia,1
523,.Tonga,1
527,.Samoa,1
1,.Alabama/AL,0
2,.Alaska/AK,0
4,.Arizona/AZ,0
5,.Arkansas/AR,0
6,.California/CA,0
8,.Colorado/CO,0
9,.Connecticut/CT,0
10,.Delaware/DE,0
11,.District of Columbia/DC,0
12,.Florida/FL,0
13,.Georgia/GA,0
15,.Hawaii/HI,0
16,.Idaho/ID,0
17,.Illinois/IL,0
18,.Indiana/IN,0
19,.Iowa/IA,0
20,.Kansas/KS,0
21,.Kentucky/KY,0
22,.Louisiana/LA,0
23,.Maine/ME,0
24,.Maryland/MD,0
25,.Massachusetts/MA,0
26,.Michigan/MI,0
27,.Minnesota/MN,0
28,.Mississippi/MS,0
29,.Missouri/MO,0
30,.Montana/MT,0
31,.Nebraska/NE,0
32,.Nevada/NV,0
33,.New Hampshire/NH,0
34,.New Jersey/NJ,0
35,.New Mexico/NM,0
36,.New York/NY,0
37,.North Carolina/NC,0
38,.North Dakota/ND,0
39,.Ohio/OH,0
40,.Oklahoma/OK,0
41,.Oregon/OR,0
42,.Pennsylvania/PA,0
44,.Rhode Island/RI,0
45,.South Carolina/SC,0
46,.South Dakota/SD,0
47,.Tennessee/TN,0
48,.Texas/TX,0
49,.Utah/UT,0
50,.Vermont/VT,0
51,.Virginia/VA,0
53,.Washington/WA,0
54,.West Virginia/WV,0
55,.Wisconsin/WI,0
56,.Wyoming/WY,0
60,.American Samoa,0
66,.Guam,0
69,.Commonwealth of the Northern Mariana Islands,0
72,.Puerto Rico,0
78,.US Virgin Islands,0
119,.Ireland,0
138,".United Kingdom, Not Specified",0
139,.England,0
209,.Hong Kong,0
236,.Singapore,0
300,.Bermuda,0
301,.Canada,0
310,.Belize,0
321,.Antigua & Barbuda,0
323,.Bahamas,0
324,.Barbados,0
328,.Dominica,0
330,.Grenada,0
333,.Jamaica,0
340,.St. Vincent & the Grenadines,0
341,.Trinidad & Tobago,0
368,.Guyana,0
421,.Ghana,0
427,.Kenya,0
440,.Nigeria,0
457,.Uganda,0
461,.Zimbabwe,0
501,.Australia,0
515,.New Zealand,0
